employee_id,datum_zmeny,plat_pred,plat_po,duvod
719,2026-03-20,71363.0,77789.0,raise
497,2025-04-22,39610.0,45528.0,raise
391,2023-04-26,35255.0,41681.0,correction
775,2024-04-23,7381.0,10179.0,raise
275,2025-06-16,51886.0,59533.0,raise
535,2025-09-13,34516.0,40025.0,raise
754,2025-08-02,42219.0,46647.0,raise
39,2022-08-29,74946.0,82757.0,raise
1002,2024-11-01,24442.0,30695.0,correction
370,2026-02-05,55760.0,58468.0,raise
101,2023-11-25,42694.0,46984.0,raise
225,2022-12-08,48287.0,51620.0,raise
453,2024-10-11,28330.0,33738.0,raise
269,2019-11-03,31946.0,34742.0,promotion
609,2025-03-04,53774.0,61140.0,raise
883,2025-03-27,17873.0,20420.0,correction
679,2022-11-30,21505.0,28102.0,raise
103,2026-01-23,74850.0,80280.0,raise
651,2025-05-30,54229.0,58875.0,raise
98,2024-08-10,68663.0,74668.0,raise
699,2021-06-05,69118.0,76488.0,raise
851,2024-07-01,45770.0,48214.0,raise
194,2022-05-23,79870.0,87035.0,raise
923,2025-04-07,10724.0,16740.0,raise
3,2025-02-12,83756.0,87902.0,raise
804,2025-03-31,45118.0,49961.0,promotion
588,2021-10-24,39196.0,44157.0,raise
509,2023-02-17,40336.0,47931.0,promotion
216,2025-10-17,26021.0,33372.0,promotion
1008,2025-03-16,43850.0,47449.0,raise
29,2023-12-18,40566.0,46470.0,raise
40,2022-04-23,80086.0,82811.0,raise
658,2019-11-26,38885.0,46792.0,promotion
1000,2025-07-14,33311.0,38780.0,raise
982,2022-10-01,9201.0,11291.0,promotion
627,2023-12-22,47445.0,52256.0,raise
528,2025-01-05,42061.0,45971.0,raise
738,2024-12-25,60917.0,65787.0,raise
799,2026-02-06,25985.0,33764.0,raise
537,2025-08-15,35236.0,40764.0,raise
725,2022-09-06,53809.0,59446.0,raise
517,2023-11-13,47601.0,50185.0,raise
457,2024-04-30,39315.0,42860.0,raise
146,2025-07-17,59752.0,63620.0,raise
515,2024-05-19,42826.0,49911.0,raise
623,2023-11-18,42410.0,46129.0,promotion
350,2021-07-09,61685.0,66276.0,raise
978,2025-04-19,5349.0,12506.0,raise
259,2024-09-28,7739.0,13168.0,raise
306,2024-05-08,33811.0,36255.0,raise
614,2023-12-29,27014.0,32455.0,raise
118,2025-04-22,102642.0,109568.0,raise
253,2024-12-08,36169.0,40614.0,correction
971,2024-08-17,26568.0,31095.0,raise
135,2022-12-13,37324.0,42533.0,raise
565,2023-04-12,30408.0,34378.0,promotion
734,2025-04-10,42044.0,49595.0,raise
468,2021-08-27,40822.0,43484.0,raise
744,2020-07-31,37327.0,40519.0,correction
404,2020-07-21,52278.0,59972.0,raise
329,2025-01-26,54170.0,59511.0,raise
675,2024-10-07,55149.0,59886.0,correction
460,2025-07-17,73268.0,80307.0,correction
932,2025-09-09,29884.0,36309.0,raise
546,2025-09-18,46481.0,53788.0,promotion
600,2022-02-07,25018.0,32492.0,raise
222,2025-08-14,46861.0,53750.0,raise
556,2024-03-20,32701.0,40449.0,raise
1014,2025-03-18,36401.0,40606.0,raise
342,2024-10-29,79038.0,84214.0,raise
740,2022-12-21,67088.0,72503.0,raise
892,2025-01-22,21002.0,25933.0,raise
610,2024-08-27,34581.0,36884.0,raise
873,2026-02-11,41010.0,44095.0,raise
286,2022-08-18,23128.0,29193.0,correction
523,2020-07-09,46916.0,52758.0,promotion
686,2020-07-29,56831.0,59758.0,raise
169,2025-11-10,34286.0,38435.0,acquisition_harmonization
362,2023-10-02,55668.0,59094.0,raise
975,2025-09-02,20637.0,27659.0,correction
986,2025-11-23,13477.0,20003.0,promotion
988,2026-03-02,37575.0,42484.0,raise
593,2024-07-07,53392.0,56102.0,raise
929,2024-10-30,9763.0,13533.0,promotion
491,2023-03-25,47321.0,52804.0,raise
996,2025-08-18,21731.0,26148.0,acquisition_harmonization
41,2021-08-12,59186.0,64742.0,raise
23,2022-05-16,48522.0,53581.0,raise
570,2026-03-05,27750.0,34603.0,raise
198,2024-12-28,63887.0,68730.0,raise
361,2022-11-23,39200.0,43531.0,raise
514,2021-05-13,38730.0,41024.0,raise
987,2024-11-05,-2701.0,-415.0,raise
768,2026-03-18,35824.0,40998.0,raise
831,2023-12-09,26106.0,28619.0,raise
377,2025-12-24,51278.0,55616.0,raise
514,2024-02-29,58710.0,63169.0,raise
362,2024-11-04,59094.0,65258.0,raise
708,2025-03-20,75359.0,81180.0,raise
972,2024-09-11,26713.0,33035.0,raise
732,2024-09-07,59665.0,66201.0,raise
107,2023-03-06,90802.0,97953.0,promotion
530,2023-08-11,31670.0,39501.0,promotion
95,2024-11-19,72703.0,78765.0,raise
756,2024-10-19,53409.0,56918.0,raise
770,2026-02-04,38793.0,42862.0,raise
656,2024-12-14,39392.0,44141.0,correction
443,2024-12-01,41148.0,44575.0,correction
305,2026-01-28,38356.0,45369.0,raise
956,2024-02-18,27282.0,34148.0,promotion
540,2023-10-28,9866.0,15202.0,raise
759,2020-12-02,43573.0,51220.0,promotion
658,2025-11-30,68907.0,71693.0,raise
990,2025-05-26,29943.0,34345.0,correction
369,2024-04-05,38429.0,41687.0,promotion
92,2022-12-31,55882.0,58026.0,raise
447,2021-04-06,40698.0,47769.0,raise
974,2025-09-13,38391.0,40724.0,promotion
572,2023-12-17,28981.0,32837.0,raise
618,2024-10-25,28416.0,30982.0,promotion
461,2024-08-21,61218.0,64352.0,promotion
539,2025-03-21,68675.0,74925.0,raise
75,2021-12-17,62795.0,70370.0,promotion
784,2024-09-15,11019.0,18230.0,promotion
567,2025-03-24,33933.0,39920.0,raise
190,2021-02-02,44021.0,46577.0,raise
247,2024-02-20,40345.0,48086.0,raise
637,2025-05-08,78508.0,82442.0,raise
562,2023-05-27,41672.0,48770.0,raise
42,2023-12-05,54923.0,61590.0,raise
532,2025-05-14,49603.0,57242.0,promotion
507,2025-12-18,77008.0,79317.0,raise
433,2025-02-23,29007.0,33828.0,promotion
92,2022-05-06,52010.0,55882.0,raise
180,2023-12-07,64858.0,71934.0,promotion
594,2020-08-13,22914.0,27378.0,correction
775,2024-10-07,10179.0,16507.0,promotion
156,2025-02-21,70852.0,74042.0,raise
609,2024-12-15,49286.0,53774.0,correction
34,2022-07-24,80390.0,87131.0,acquisition_harmonization
151,2021-03-20,62153.0,65460.0,raise
66,2023-04-06,66937.0,70452.0,raise
198,2024-03-14,56784.0,63887.0,raise
812,2024-12-17,15267.0,20717.0,raise
862,2022-12-15,32698.0,35171.0,raise
391,2025-11-26,52472.0,55272.0,raise
658,2023-08-10,54155.0,60261.0,raise
864,2025-07-13,26427.0,31949.0,promotion
800,2022-12-14,24484.0,29396.0,raise
400,2024-04-26,61527.0,66754.0,acquisition_harmonization
905,2024-01-19,34842.0,37729.0,raise
231,2025-01-15,56310.0,58851.0,raise
55,2023-10-23,57644.0,60241.0,raise
401,2026-03-27,48977.0,53547.0,raise
725,2021-12-31,44148.0,46792.0,raise
258,2025-07-24,40153.0,43371.0,raise
561,2025-07-27,31036.0,36157.0,raise
706,2023-12-27,52312.0,57857.0,promotion
449,2024-08-31,66552.0,71926.0,raise
35,2026-03-13,88438.0,92527.0,promotion
178,2024-03-14,46533.0,50785.0,correction
518,2021-08-12,69131.0,76055.0,raise
1,2020-02-15,51731.0,55802.0,raise
22,2021-12-16,59623.0,61868.0,raise
488,2023-03-03,31518.0,36190.0,raise
132,2025-06-09,62513.0,68285.0,raise
1,2024-07-27,61360.0,68944.0,raise
341,2026-02-22,44863.0,47681.0,raise
252,2024-10-26,57918.0,65724.0,promotion
720,2024-08-06,60711.0,65677.0,raise
67,2024-02-09,58369.0,60872.0,raise
290,2023-03-18,28365.0,32979.0,raise
719,2023-10-20,59238.0,65198.0,raise
71,2022-10-31,51933.0,54566.0,raise
824,2025-05-09,33823.0,37970.0,raise
317,2024-10-17,52898.0,60137.0,raise
977,2025-04-26,18024.0,24316.0,raise
960,2024-01-16,30259.0,35714.0,raise
710,2020-05-18,48206.0,54713.0,raise
416,2026-03-29,76436.0,84050.0,raise
443,2025-01-20,44575.0,50310.0,correction
938,2024-12-05,17221.0,24011.0,raise
1005,2025-01-11,31627.0,35878.0,raise
778,2025-10-28,30675.0,35258.0,raise
901,2024-11-29,25778.0,29550.0,raise
553,2024-11-27,44800.0,49351.0,raise
915,2025-11-07,38968.0,45833.0,raise
655,2018-11-15,49538.0,55598.0,promotion
548,2022-12-02,40194.0,42958.0,promotion
489,2025-07-03,19946.0,26753.0,raise
359,2023-08-05,67235.0,72320.0,correction
421,2023-07-11,59187.0,67008.0,raise
871,2026-01-21,53493.0,58887.0,acquisition_harmonization
686,2024-01-16,66007.0,73258.0,raise
729,2021-12-02,46701.0,49665.0,raise
171,2022-03-28,63598.0,71362.0,raise
773,2023-12-16,17152.0,21134.0,acquisition_harmonization
408,2025-04-09,42682.0,45111.0,raise
32,2023-01-27,68665.0,72303.0,raise
630,2025-12-19,42487.0,48284.0,promotion
759,2024-01-16,60958.0,63278.0,raise
319,2026-02-22,58436.0,63843.0,acquisition_harmonization
821,2025-10-01,41245.0,46268.0,raise
68,2024-07-27,58782.0,63008.0,raise
20,2024-07-18,72755.0,76123.0,promotion
908,2025-10-10,6990.0,13518.0,raise
575,2021-10-06,31991.0,38846.0,raise
610,2025-08-01,39829.0,44991.0,raise
152,2023-11-21,74031.0,79633.0,raise
39,2022-01-15,69532.0,74946.0,promotion
591,2025-07-17,53258.0,57279.0,correction
343,2026-03-08,74612.0,78380.0,raise
830,2025-11-05,35626.0,40028.0,raise
548,2023-09-20,42958.0,49121.0,raise
822,2024-11-16,12732.0,18739.0,promotion
778,2025-03-25,18590.0,23989.0,raise
576,2020-11-13,51646.0,56062.0,raise
136,2025-11-24,68993.0,75422.0,correction
457,2022-12-22,20473.0,24254.0,raise
897,2023-10-14,9295.0,16027.0,raise
985,2025-05-06,36546.0,42405.0,promotion
802,2024-02-26,24092.0,28657.0,promotion
491,2025-12-30,59768.0,64042.0,acquisition_harmonization
668,2021-07-23,45107.0,51105.0,raise
252,2024-01-16,51103.0,57918.0,raise
455,2023-09-26,61331.0,66949.0,promotion
279,2024-12-16,34925.0,40475.0,raise
280,2020-10-16,45268.0,51439.0,raise
242,2026-02-21,23592.0,31133.0,raise
367,2024-12-10,55395.0,61240.0,raise
746,2022-09-18,64584.0,69800.0,promotion
104,2024-03-13,66802.0,70799.0,raise
590,2024-11-02,38538.0,45537.0,raise
10,2022-04-03,73665.0,77513.0,promotion
134,2025-10-02,49308.0,54506.0,raise
150,2024-09-16,33905.0,41850.0,raise
199,2021-09-26,40359.0,44804.0,promotion
18,2024-10-14,55361.0,61286.0,raise
176,2022-10-12,55598.0,61059.0,correction
87,2024-09-06,19556.0,24852.0,promotion
872,2025-11-04,31901.0,39825.0,promotion
349,2026-01-27,47895.0,53196.0,raise
881,2025-10-07,38060.0,45538.0,raise
171,2023-01-16,76321.0,82563.0,promotion
571,2024-09-05,53946.0,57888.0,promotion
350,2025-01-28,73801.0,80562.0,raise
286,2026-01-12,36678.0,44669.0,raise
96,2025-01-27,40388.0,48120.0,raise
16,2021-10-18,74310.0,79679.0,raise
31,2026-02-05,40963.0,43225.0,raise
663,2025-07-03,82583.0,86162.0,correction
296,2025-08-06,24669.0,27103.0,raise
632,2022-07-31,37099.0,43126.0,raise
626,2024-10-03,46988.0,54825.0,raise
314,2024-12-12,25392.0,30697.0,raise
860,2024-07-27,28041.0,33400.0,raise
635,2022-07-07,43174.0,46860.0,acquisition_harmonization
510,2023-02-26,65356.0,67661.0,promotion
487,2025-04-09,53076.0,57492.0,raise
301,2025-09-09,43612.0,51578.0,acquisition_harmonization
546,2024-07-21,40096.0,44197.0,raise
972,2025-06-11,33035.0,39434.0,raise
919,2026-02-02,30080.0,35487.0,raise
149,2022-08-23,92029.0,98666.0,raise
631,2023-08-04,65286.0,69114.0,promotion
741,2025-12-09,47708.0,54646.0,promotion
390,2025-10-21,53549.0,56068.0,promotion
714,2026-02-01,67839.0,70633.0,promotion
872,2025-03-31,25032.0,31901.0,promotion
167,2023-10-14,49826.0,52030.0,raise
407,2026-01-22,54342.0,58653.0,raise
783,2026-01-08,47198.0,52254.0,raise
817,2023-07-27,23077.0,27704.0,raise
19,2023-09-24,77228.0,80364.0,acquisition_harmonization
922,2025-05-17,37564.0,44317.0,raise
184,2025-03-30,62625.0,66966.0,raise
28,2022-05-04,84912.0,89332.0,promotion
183,2021-05-30,50932.0,56413.0,raise
523,2019-03-23,42230.0,46916.0,raise
80,2020-05-19,38422.0,41365.0,raise
477,2022-08-21,65712.0,68056.0,raise
102,2025-12-12,83583.0,90103.0,raise
246,2025-08-31,39825.0,47520.0,promotion
538,2022-07-05,18537.0,23354.0,promotion
554,2025-09-09,50374.0,55983.0,acquisition_harmonization
778,2025-11-13,35258.0,42853.0,correction
209,2021-12-02,35936.0,42107.0,promotion
601,2025-04-18,31423.0,35451.0,promotion
999,2024-02-09,30257.0,33539.0,raise
14,2024-07-24,62258.0,64920.0,promotion
605,2024-08-29,25040.0,31310.0,correction
59,2025-08-01,51614.0,54788.0,promotion
404,2021-03-27,66757.0,71682.0,raise
584,2023-12-03,30465.0,34220.0,raise
720,2022-11-18,46845.0,53680.0,correction
21,2025-12-15,40017.0,47364.0,raise
519,2023-11-07,43491.0,47654.0,raise
795,2024-06-03,21994.0,29562.0,correction
621,2022-11-11,20594.0,26301.0,raise
42,2022-12-26,51887.0,54923.0,promotion
217,2024-10-14,27178.0,31151.0,raise
608,2023-07-08,55424.0,60422.0,raise
590,2026-03-22,56546.0,62693.0,raise
207,2025-12-29,33260.0,36570.0,promotion
153,2017-12-25,55430.0,57619.0,promotion
277,2022-09-12,50072.0,55815.0,raise
766,2026-03-15,40381.0,48053.0,raise
48,2023-08-03,83006.0,88849.0,promotion
72,2024-06-13,49444.0,53843.0,promotion
366,2018-03-17,46654.0,52209.0,raise
560,2023-07-27,38194.0,42714.0,raise
127,2018-02-26,59438.0,64666.0,raise
690,2021-09-02,61300.0,64305.0,raise
373,2026-01-08,60276.0,67650.0,raise
597,2026-02-12,57820.0,60152.0,raise
365,2025-06-11,59461.0,64711.0,raise
765,2025-04-10,49264.0,56987.0,promotion
984,2024-06-18,21328.0,23342.0,promotion
599,2024-10-02,52459.0,55790.0,raise
124,2023-10-15,55356.0,62163.0,correction
589,2024-02-04,34965.0,41483.0,raise
160,2025-10-25,94128.0,96580.0,promotion
798,2025-01-08,33554.0,41003.0,acquisition_harmonization
919,2025-10-05,25146.0,30080.0,raise
680,2023-08-03,74543.0,77733.0,raise
513,2024-12-25,65556.0,71205.0,raise
209,2024-10-31,44458.0,50152.0,raise
110,2024-08-22,82260.0,89078.0,raise
69,2024-03-28,42463.0,49621.0,raise
911,2025-08-02,28280.0,34733.0,promotion
551,2023-05-07,53118.0,57637.0,raise
77,2019-09-29,67246.0,69500.0,raise
211,2022-04-17,21373.0,23733.0,raise
603,2026-01-26,42610.0,47715.0,raise
125,2024-11-21,40854.0,43934.0,promotion
184,2025-11-27,74212.0,81490.0,raise
72,2024-07-18,53843.0,58964.0,promotion
613,2023-03-28,41800.0,48313.0,promotion
434,2023-03-28,34305.0,36474.0,raise
595,2026-01-09,27816.0,35525.0,raise
577,2025-11-18,45985.0,53315.0,raise
874,2025-08-29,33479.0,37287.0,raise
979,2024-09-17,18723.0,23145.0,promotion
918,2025-07-20,31270.0,36794.0,raise
127,2022-03-17,69495.0,76314.0,raise
403,2025-09-12,50846.0,54052.0,raise
195,2026-02-20,78578.0,81624.0,promotion
801,2022-11-18,26771.0,33405.0,raise
874,2024-01-24,14606.0,20266.0,raise
569,2024-05-24,32344.0,34746.0,raise
528,2025-02-26,45971.0,53540.0,acquisition_harmonization
835,2024-01-09,16587.0,23737.0,raise
319,2023-06-10,52117.0,58436.0,raise
24,2025-08-07,78457.0,81151.0,raise
880,2023-08-21,24162.0,28282.0,raise
749,2022-07-29,57246.0,63584.0,raise
400,2025-09-12,70406.0,77759.0,acquisition_harmonization
772,2025-12-14,50302.0,55676.0,raise
524,2023-04-29,57679.0,61319.0,promotion
460,2023-08-05,68663.0,73268.0,raise
757,2021-03-28,62596.0,68199.0,raise
557,2024-10-30,52273.0,59999.0,raise
134,2025-11-30,59108.0,61941.0,raise
146,2025-09-29,63620.0,71524.0,promotion
113,2025-07-26,63371.0,67238.0,promotion
109,2023-04-12,23472.0,25634.0,raise
910,2025-12-14,39801.0,43526.0,promotion
600,2022-03-31,32492.0,39373.0,promotion
451,2024-07-07,56434.0,59447.0,raise
966,2025-11-14,45206.0,49365.0,raise
189,2025-11-17,80151.0,86672.0,raise
817,2023-11-03,27704.0,32577.0,raise
340,2025-05-02,42647.0,45079.0,raise
19,2025-07-21,87787.0,94996.0,promotion
235,2025-01-06,33459.0,40615.0,raise
923,2025-04-27,16740.0,22829.0,raise
839,2025-01-17,9230.0,13846.0,correction
345,2023-08-14,61687.0,69376.0,raise
66,2022-04-21,59411.0,66937.0,raise
610,2025-09-06,44991.0,50880.0,promotion
106,2026-03-13,80593.0,83514.0,acquisition_harmonization
506,2026-03-04,63253.0,68218.0,raise
1013,2024-04-11,29187.0,36757.0,raise
971,2024-05-22,18852.0,26568.0,raise
893,2024-05-02,22575.0,25168.0,raise
899,2024-07-04,14340.0,16712.0,raise
3,2024-10-28,78694.0,83756.0,promotion
693,2024-12-05,76965.0,79006.0,raise
540,2023-11-18,15202.0,20147.0,raise
511,2023-07-30,39409.0,45412.0,correction
193,2025-12-20,73740.0,79673.0,raise
73,2024-01-22,66824.0,69114.0,raise
446,2025-05-21,53944.0,60414.0,raise
110,2025-08-13,89078.0,93734.0,correction
435,2024-03-22,40679.0,43902.0,correction
254,2025-01-02,35317.0,42734.0,correction
931,2025-07-17,22423.0,27273.0,correction
790,2024-05-25,26996.0,30602.0,promotion
697,2025-05-14,46280.0,52551.0,raise
565,2023-07-01,34378.0,36615.0,raise
802,2023-09-22,11734.0,18460.0,raise
335,2025-04-03,43322.0,49280.0,correction
705,2026-03-26,47486.0,53295.0,promotion
540,2024-12-04,23461.0,29891.0,promotion
202,2025-09-02,38299.0,45356.0,raise
13,2023-05-18,41108.0,47454.0,promotion
239,2023-03-02,21142.0,28120.0,promotion
764,2023-06-12,27240.0,30701.0,promotion
152,2026-01-28,92931.0,96667.0,raise
754,2021-05-29,32074.0,35981.0,raise
855,2025-10-09,11865.0,17184.0,raise
748,2025-10-22,69584.0,75327.0,raise
377,2024-09-24,44376.0,51278.0,raise
314,2025-12-01,30697.0,37242.0,promotion
280,2024-06-13,51439.0,53481.0,raise
106,2026-02-17,73981.0,80593.0,raise
183,2024-02-02,56413.0,58922.0,promotion
101,2026-01-19,50719.0,56309.0,promotion
265,2025-09-03,58961.0,64173.0,raise
776,2026-03-10,32739.0,38974.0,raise
764,2025-08-22,46343.0,51937.0,raise
372,2023-08-26,44423.0,49946.0,raise
283,2023-02-11,4643.0,7182.0,promotion
132,2026-01-09,75497.0,80929.0,promotion
868,2024-01-23,22859.0,27365.0,correction
383,2024-12-01,69762.0,77130.0,raise
877,2023-07-19,32758.0,39780.0,raise
426,2024-05-09,33619.0,38836.0,raise
344,2024-03-10,40078.0,47591.0,raise
581,2023-02-10,50409.0,52467.0,promotion
427,2021-12-29,43154.0,47570.0,raise
960,2026-01-19,48234.0,51431.0,raise
343,2022-01-02,54485.0,61442.0,raise
469,2020-06-16,45914.0,52966.0,promotion
343,2024-10-30,67710.0,71864.0,raise
929,2025-02-11,13533.0,18115.0,raise
936,2025-05-03,29245.0,32962.0,acquisition_harmonization
23,2024-05-30,58092.0,62829.0,raise
320,2025-05-09,61220.0,64470.0,promotion
221,2025-05-25,29106.0,33691.0,raise
514,2022-02-08,41024.0,45766.0,raise
618,2025-07-02,30982.0,32982.0,raise
747,2024-10-18,52765.0,55249.0,raise
879,2026-01-16,27986.0,32183.0,raise
586,2025-03-14,16977.0,24889.0,raise
41,2024-10-18,68838.0,74720.0,correction
313,2025-06-27,40411.0,46060.0,raise
256,2021-09-04,44240.0,49329.0,promotion
255,2021-12-20,43283.0,48319.0,raise
223,2025-12-27,41792.0,44343.0,raise
418,2025-01-17,53335.0,55389.0,raise
331,2025-11-11,53674.0,56859.0,raise
141,2025-08-26,62139.0,67859.0,raise
1000,2025-11-15,41621.0,46409.0,correction
663,2019-10-30,69439.0,74683.0,raise
555,2024-07-13,67978.0,72415.0,raise
674,2019-12-31,71236.0,78490.0,raise
544,2023-02-08,24223.0,31841.0,raise
379,2025-07-27,92960.0,98180.0,raise
245,2023-10-26,35048.0,37362.0,promotion
225,2024-08-17,51620.0,53992.0,raise
986,2026-01-11,30786.0,36947.0,promotion
700,2024-02-12,46110.0,50668.0,raise
464,2021-08-16,47723.0,52921.0,raise
863,2025-02-23,37724.0,42557.0,promotion
857,2024-04-04,32933.0,38657.0,raise
841,2023-05-06,11362.0,14650.0,promotion
180,2023-10-25,61377.0,64858.0,raise
51,2023-03-12,72544.0,76550.0,promotion
13,2019-09-28,35775.0,38030.0,promotion
992,2025-04-10,35893.0,41658.0,raise
194,2023-06-02,89651.0,95026.0,raise
27,2026-01-02,59357.0,61688.0,acquisition_harmonization
997,2024-05-26,23850.0,30686.0,promotion
330,2023-02-21,40651.0,46508.0,promotion
801,2023-04-10,33405.0,38372.0,promotion
825,2025-12-28,20364.0,24693.0,correction
866,2024-11-09,31760.0,39603.0,promotion
507,2025-04-21,70662.0,77008.0,raise
316,2023-07-13,39621.0,47099.0,promotion
364,2021-09-18,71552.0,78489.0,correction
63,2026-02-25,54859.0,57644.0,raise
143,2025-08-28,80137.0,87669.0,raise
463,2022-01-21,51365.0,55534.0,raise
140,2021-04-21,70669.0,77634.0,raise
829,2024-09-15,34839.0,41406.0,raise
515,2022-11-25,38980.0,42826.0,correction
381,2023-09-22,39348.0,44316.0,raise
414,2024-11-26,38240.0,43098.0,raise
660,2025-06-09,66490.0,70275.0,correction
912,2025-10-31,11738.0,17722.0,promotion
576,2024-08-17,56062.0,63595.0,raise
420,2025-09-19,68415.0,75446.0,raise
333,2022-02-22,57530.0,64204.0,raise
739,2025-07-24,43199.0,49433.0,raise
968,2024-04-08,49329.0,52786.0,raise
387,2024-11-18,56733.0,61778.0,promotion
617,2025-04-03,47136.0,49790.0,raise
842,2024-02-21,27015.0,29424.0,raise
462,2021-09-22,53687.0,60369.0,raise
327,2025-04-22,42078.0,44380.0,promotion
421,2025-02-10,67008.0,70792.0,raise
813,2023-08-23,11824.0,17686.0,raise
703,2026-01-03,69925.0,72949.0,promotion
259,2025-09-10,24613.0,31140.0,promotion
727,2025-12-12,63529.0,66445.0,raise
205,2024-10-25,37022.0,41984.0,raise
744,2021-03-26,40519.0,42765.0,raise
69,2023-07-26,39192.0,42463.0,raise
200,2022-04-14,29160.0,36311.0,promotion
1012,2023-12-22,20329.0,23453.0,acquisition_harmonization
317,2023-01-29,31094.0,33854.0,raise
863,2025-02-01,30115.0,37724.0,acquisition_harmonization
679,2026-01-27,36017.0,43220.0,promotion
818,2024-08-19,43575.0,50071.0,raise
331,2023-11-18,31342.0,37560.0,raise
290,2024-08-23,35977.0,40825.0,acquisition_harmonization
600,2024-04-18,56072.0,63491.0,raise
290,2022-05-22,22255.0,28365.0,raise
724,2024-10-31,61289.0,67447.0,raise
319,2023-03-07,46772.0,52117.0,promotion
408,2024-05-25,37989.0,42682.0,raise
804,2024-03-16,21512.0,25915.0,correction
821,2023-11-01,33247.0,41245.0,promotion
826,2024-04-21,34583.0,36703.0,raise
243,2023-04-15,44731.0,49699.0,raise
43,2025-12-14,82392.0,87790.0,raise
993,2025-07-16,50844.0,55448.0,promotion
234,2025-12-20,53001.0,60384.0,promotion
764,2025-04-11,39684.0,46343.0,promotion
196,2025-03-31,47942.0,55709.0,raise
960,2025-07-07,42963.0,48234.0,raise
695,2025-06-03,41132.0,44901.0,raise
76,2024-02-24,76924.0,80748.0,raise
22,2024-05-18,61868.0,64297.0,acquisition_harmonization
692,2025-12-02,56789.0,62534.0,promotion
112,2023-09-06,57831.0,61198.0,raise
852,2026-03-04,34207.0,40450.0,raise
619,2021-12-08,29275.0,35479.0,promotion
943,2024-01-23,16669.0,20565.0,raise
112,2023-11-02,61198.0,68223.0,raise
375,2025-05-11,60718.0,65081.0,promotion
835,2025-07-31,38720.0,46258.0,raise
529,2023-12-26,8974.0,16069.0,correction
164,2024-06-10,75777.0,82959.0,promotion
587,2023-06-24,16939.0,21862.0,promotion
355,2025-10-24,28548.0,32987.0,correction
506,2025-04-02,51446.0,53968.0,acquisition_harmonization
240,2023-03-07,27715.0,34997.0,promotion
869,2024-05-30,21857.0,25634.0,promotion
984,2025-09-04,23342.0,27773.0,raise
644,2024-10-12,57613.0,62686.0,raise
425,2024-05-01,57547.0,61077.0,raise
12,2022-12-20,77923.0,83023.0,promotion
745,2024-03-10,46736.0,50680.0,raise
845,2024-06-05,16111.0,23214.0,promotion
596,2023-12-30,38915.0,44897.0,raise
974,2025-08-23,26603.0,32754.0,raise
267,2024-02-14,27412.0,34874.0,raise
432,2025-02-06,51090.0,54460.0,promotion
307,2023-06-22,43297.0,47422.0,correction
765,2025-05-02,56987.0,59209.0,raise
622,2021-11-06,21182.0,28219.0,raise
814,2025-03-28,7064.0,14333.0,correction
695,2025-12-12,51316.0,56912.0,acquisition_harmonization
523,2023-05-03,70286.0,73748.0,raise
186,2023-08-08,53516.0,59796.0,raise
771,2023-07-06,23619.0,29948.0,raise
199,2025-01-18,50095.0,53099.0,raise
116,2023-09-26,55452.0,57971.0,raise
414,2022-04-03,19632.0,27555.0,raise
456,2024-07-14,38514.0,46366.0,raise
225,2022-06-14,38008.0,44866.0,raise
169,2026-01-20,38435.0,45687.0,raise
35,2024-05-20,68875.0,73216.0,acquisition_harmonization
118,2021-07-02,92197.0,98688.0,promotion
448,2024-06-08,55730.0,63542.0,acquisition_harmonization
828,2025-03-01,33476.0,41145.0,promotion
732,2024-01-01,48237.0,52244.0,promotion
992,2024-08-01,25842.0,31601.0,raise
26,2025-11-18,37548.0,41968.0,raise
793,2026-03-13,25974.0,31155.0,correction
874,2025-07-17,30803.0,33479.0,acquisition_harmonization
578,2023-05-02,36275.0,43146.0,raise
207,2023-04-05,18050.0,20253.0,raise
705,2023-02-09,33650.0,36452.0,raise
449,2024-11-11,71926.0,78398.0,correction
3,2025-08-01,87902.0,94562.0,promotion
679,2024-01-26,28102.0,36017.0,raise
81,2024-06-02,76533.0,80635.0,raise
290,2024-10-23,40825.0,43292.0,raise
326,2024-10-19,66130.0,74117.0,promotion
393,2025-12-17,68927.0,71607.0,promotion
945,2023-07-08,26473.0,32699.0,raise
943,2025-12-24,31281.0,33289.0,raise
753,2020-02-23,52969.0,57219.0,raise
908,2026-03-18,22256.0,29045.0,raise
431,2025-08-07,68357.0,74066.0,raise
671,2021-09-05,53469.0,59715.0,promotion
752,2023-12-25,71845.0,79030.0,raise
863,2026-03-25,55364.0,62603.0,promotion
465,2024-09-02,84325.0,89854.0,raise
235,2025-01-06,25811.0,33459.0,raise
614,2026-03-27,46928.0,49881.0,promotion
245,2024-05-16,37362.0,39965.0,raise
139,2023-07-05,36043.0,43979.0,raise
637,2024-11-29,71788.0,78508.0,raise
494,2024-04-03,50004.0,53399.0,raise
96,2023-10-21,33998.0,40388.0,promotion
779,2024-05-06,18002.0,21746.0,raise
847,2024-04-06,29263.0,33895.0,promotion
145,2025-05-08,68867.0,75983.0,raise
371,2018-04-07,59150.0,65053.0,raise
276,2022-11-19,41136.0,44674.0,acquisition_harmonization
772,2025-05-07,44422.0,47000.0,raise
949,2023-04-20,18660.0,22017.0,promotion
946,2023-08-21,50888.0,57263.0,correction
771,2023-10-04,29948.0,34633.0,raise
862,2023-11-14,40108.0,47361.0,raise
